,z,cluster
12731,1,0
25991,0,0
28067,1,0
12612,1,0
23172,1,0
26416,0,0
7691,0,0
2524,0,0
14485,1,0
18925,1,0
12694,1,0
2133,1,0
38696,1,0
7396,1,0
6924,0,0
26756,1,0
15968,1,0
37766,1,0
34623,1,0
20954,0,0
15635,1,0
23480,1,0
19430,1,0
24999,1,0
9547,0,0
13601,1,0
7044,1,0
2259,0,0
36032,1,0
9506,0,0
5367,1,0
24909,1,0
14271,1,0
25480,1,0
28719,1,0
39536,0,0
5764,1,0
8519,1,0
4357,1,0
163,0,0
11295,0,0
8111,0,0
12655,1,0
39726,0,0
27370,0,0
35719,1,0
9414,0,0
18565,1,0
21931,1,0
27216,1,0
24426,0,0
1268,1,0
7776,0,0
10351,1,0
6766,1,0
7451,1,0
34723,1,0
3054,0,0
6489,1,0
38102,1,0
24687,0,0
8531,0,0
7786,1,0
2413,0,0
16621,1,0
12585,1,0
21532,0,0
9358,0,0
28194,1,0
12073,0,0
37983,1,0
1192,1,0
7241,1,0
26447,1,0
37342,1,0
2828,1,0
4845,1,0
24674,0,0
22906,1,0
8593,0,0
25360,0,0
24482,1,0
39960,0,0
34086,1,0
21977,1,0
20668,1,0
25211,0,0
7034,0,0
18497,1,0
14878,1,0
18837,1,0
9228,0,0
13334,1,0
9616,0,0
13286,1,0
7037,0,0
34425,1,0
18407,1,0
25179,1,0
8022,1,0
22384,1,0
1881,0,0
27125,1,0
25142,1,0
1236,1,0
12272,1,0
16560,1,0
8031,1,0
9397,1,0
25107,1,0
34160,1,0
16874,0,0
13880,1,0
3531,0,0
36954,1,0
21566,1,0
7825,1,0
38629,1,0
4997,1,0
8039,0,0
9097,1,0
22916,1,0
39728,0,0
2900,0,0
3931,1,0
11189,0,0
8570,1,0
13984,1,0
23891,1,0
3045,0,0
2851,1,0
39708,0,0
20451,1,0
28232,0,0
499,0,0
25136,0,0
15544,1,0
26912,1,0
25022,1,0
7796,1,0
7957,1,0
6888,1,0
14648,1,0
3788,1,0
3652,1,0
10279,0,0
21352,0,0
8407,0,0
22614,1,0
21795,0,0
8328,1,0
6800,1,0
24759,1,0
28837,0,0
24504,1,0
16443,1,0
22339,1,0
23247,1,0
13564,1,0
2902,1,0
17175,1,0
11427,0,0
19854,1,0
23631,1,0
7708,0,0
17125,1,0
2009,1,0
38088,1,0
16957,0,0
1714,1,0
721,0,0
9053,0,0
20853,0,0
20755,1,0
2435,1,0
653,0,0
8021,1,0
10932,0,0
10258,0,0
21798,0,0
6217,1,0
6253,1,0
12091,1,0
36553,1,0
17162,1,0
3384,0,0
34078,1,0
20876,0,0
33868,1,0
27089,1,0
7715,0,0
39763,0,0
27969,0,0
7296,1,0
15490,1,0
17510,1,0
12870,1,0
4808,0,0
29913,1,0
24523,0,0
2365,1,0
26060,1,0
27771,1,0
28980,0,0
26220,1,0
8433,0,0
12632,1,0
16886,0,0
37293,1,0
18119,1,0
22241,1,0
28140,0,0
707,0,0
1972,0,0
22001,1,0
2296,1,0
9309,1,0
5942,1,0
12638,1,0
13273,1,0
2080,0,0
29799,1,0
9652,0,0
22303,0,0
14497,1,0
15235,1,0
28203,0,0
27973,0,0
28836,0,0
27978,0,0
11962,0,0
8707,0,0
7318,1,0
28341,1,0
9721,1,0
16460,1,0
9426,1,0
38683,1,0
17623,1,0
22877,0,0
34613,1,0
21512,0,0
27596,0,0
25308,1,0
26706,1,0
22871,0,0
28410,0,0
28175,0,0
8740,1,0
11490,1,0
1685,0,0
22855,1,0
10749,1,0
17603,1,0
29048,0,0
2609,1,0
22964,1,0
6938,1,0
29045,1,0
11961,1,0
24541,0,0
20336,1,0
3101,1,0
12662,1,0
8260,1,0
28688,1,0
3899,1,0
11588,1,0
1733,1,0
14734,1,0
13801,1,0
38367,1,0
8052,0,0
16275,1,0
3781,1,0
10824,1,0
2454,0,0
197,0,0
15111,1,0
9803,0,0
24232,1,0
5635,1,0
6366,1,0
9874,0,0
14723,1,0
12029,0,0
11958,1,0
11677,0,0
2235,0,0
23578,0,0
11449,1,0
20603,1,0
35008,1,0
2401,1,0
36090,1,0
12292,1,0
24098,1,0
12114,1,0
1805,1,0
38021,1,0
29075,0,0
26736,1,0
24724,0,0
7232,1,0
18357,1,0
9150,1,0
10412,0,0
11211,0,0
16711,1,0
8724,1,0
15693,1,0
17476,1,0
1201,1,0
13836,1,0
11254,0,0
21477,0,0
16926,1,0
34137,1,0
14147,1,0
39616,0,0
35696,1,0
11628,1,0
8474,0,0
22535,1,0
25958,0,0
29508,1,0
16445,1,0
993,0,0
38034,1,0
25780,1,0
10797,0,0
839,1,0
11445,0,0
16580,1,0
39474,0,0
24712,0,0
20703,1,0
20363,1,0
28237,0,0
3119,0,0
8345,1,0
16054,1,0
10732,0,0
14603,1,0
8014,0,0
33801,1,0
9430,0,0
7803,0,0
25081,1,0
7954,0,0
35984,0,0
4760,1,0
8837,1,0
3723,1,0
24744,0,0
29968,1,0
5822,1,0
25425,0,0
28682,1,0
2239,1,0
39871,0,0
29211,1,0
25961,1,0
36287,1,0
27374,0,0
8520,1,0
36782,1,0
21579,0,0
5875,1,0
28427,1,0
26694,1,0
28687,0,0
5937,1,0
28471,1,0
17232,1,0
7359,1,0
35541,1,0
26115,0,0
28476,0,0
23789,0,0
3137,1,0
34241,1,0
3109,0,0
10371,1,0
22770,0,0
22174,1,0
18033,1,0
38526,1,0
2536,1,0
38755,1,0
9916,0,0
2403,1,0
11639,0,0
19491,1,0
25408,1,0
21925,0,0
27936,1,0
25463,0,0
27892,0,0
15816,1,0
4895,1,0
10768,0,0
12950,1,0
27639,1,0
6483,1,0
10613,1,0
13804,1,0
12615,1,0
9939,0,0
3002,0,0
28569,1,0
13622,1,0
2780,1,0
3158,1,0
18536,1,0
20349,0,0
17166,1,0
2395,0,0
5617,1,0
12028,0,0
11571,0,0
21896,0,0
22295,1,0
28836,1,0
18641,1,0
20648,1,0
27415,0,0
15464,1,0
28776,1,0
24661,0,0
11568,1,0
27677,1,0
25139,0,0
27870,0,0
4987,1,0
35916,0,0
2460,1,0
37619,1,0
12189,0,0
9206,1,0
9871,1,0
9107,0,0
16106,1,0
9221,0,0
38363,1,0
1043,0,0
37332,1,0
7003,1,0
17214,1,0
21502,0,0
27340,0,0
27172,0,0
26524,0,0
9580,0,0
7854,1,0
28039,0,0
24083,0,0
19326,1,0
27947,0,0
11293,0,0
12268,1,0
22836,1,0
18575,1,0
8792,1,0
2146,0,0
16198,1,0
27849,1,0
8957,1,0
9367,1,0
20909,1,0
12320,1,0
24494,1,0
39644,0,0
25954,1,0
9917,0,0
24904,0,0
12032,1,0
24263,0,0
22646,0,0
28822,0,0
38443,0,0
1989,1,0
14899,1,0
26020,1,0
4752,1,0
22015,1,0
7013,1,0
26887,1,0
27773,0,0
8142,1,0
21936,0,0
9347,0,0
4115,1,0
29934,1,0
12178,1,0
14957,1,0
26177,1,0
21702,1,0
3328,1,0
6378,1,0
26319,1,0
11733,1,0
33885,1,0
16870,1,0
35228,1,0
21907,0,0
10636,0,0
16436,1,0
35839,1,0
913,0,0
9455,1,0
11391,1,0
29920,1,0
37808,1,0
1008,0,0
9166,1,0
19599,1,0
3753,0,0
27780,0,0
2759,0,0
9418,1,0
6590,0,0
11246,1,0
3771,0,0
29037,0,0
25405,1,0
28891,1,0
37710,1,0
24230,0,0
14357,1,0
6882,1,0
26516,1,0
23050,0,0
21469,0,0
7758,1,0
12053,0,0
21897,1,0
4044,1,0
17120,0,0
7879,1,0
26233,0,0
1587,1,0
27469,0,0
2155,1,0
7460,1,0
32066,1,0
7109,1,0
27474,1,0
21222,0,0
37901,1,0
13503,1,0
36144,1,0
26296,1,0
29297,1,0
26106,1,0
8794,1,0
1460,1,0
27032,1,0
14314,1,0
27041,0,0
35547,1,0
17392,1,0
8561,0,0
38228,1,0
9998,1,0
11389,1,0
23524,1,0
28782,0,0
2191,0,0
24106,1,0
9660,1,0
15793,1,0
23538,0,0
2185,0,0
22747,0,0
23068,0,0
24883,0,0
10666,0,0
39811,0,0
11398,1,0
2984,1,0
19497,1,0
12231,1,0
14108,1,0
38441,0,0
6061,1,0
34139,1,0
8183,0,0
26055,1,0
8167,1,0
21285,1,0
1776,1,0
26876,1,0
11310,1,0
11758,0,0
21124,0,0
21438,1,0
18249,1,0
4296,1,0
22932,1,0
39293,0,0
25845,1,0
26340,1,0
10910,0,0
7619,1,0
27098,1,0
6264,1,0
11028,0,0
35136,1,0
24771,1,0
11836,0,0
26105,0,0
3309,0,0
3684,0,0
26054,1,0
1755,0,0
9640,1,0
20624,1,0
24406,1,0
37432,1,0
21698,0,0
8389,1,0
3648,0,0
17226,1,0
11719,0,0
25615,1,0
27902,1,0
26347,0,0
10930,1,0
3131,1,0
24096,1,0
34768,1,0
22264,1,0
4933,1,0
13164,1,0
3672,0,0
17570,1,0
11454,1,0
3447,0,0
6123,1,0
25223,1,0
8773,0,0
10763,0,0
28541,0,0
36036,1,0
19431,1,0
14003,1,0
7083,0,0
7982,1,0
27649,1,0
8618,1,0
1701,1,0
8453,1,0
26417,1,0
10577,1,0
25849,1,0
28788,0,0
14256,1,0
22655,1,0
4985,1,0
6241,1,0
37602,1,0
18735,1,0
21324,0,0
27500,0,0
2848,1,0
14974,1,0
33805,1,0
3698,0,0
2095,1,0
28184,0,0
24518,0,0
10660,1,0
14303,1,0
13557,1,0
10642,1,0
29064,1,0
19719,1,0
7550,1,0
27095,0,0
22543,1,0
3088,0,0
24067,0,0
26839,0,0
3390,1,0
10422,0,0
15653,1,0
36078,1,0
17557,1,0
4518,1,0
38612,1,0
7304,0,0
28159,0,0
22847,1,0
38723,1,0
26186,1,0
37969,1,0
35734,1,0
10546,0,0
28384,1,0
22108,0,0
11151,0,0
7052,1,0
38084,1,0
15305,1,0
25638,1,0
35155,1,0
24823,0,0
26705,1,0
17167,1,0
3925,0,0
25517,0,0
2229,0,0
18885,1,0
11234,1,0
5591,1,0
10291,1,0
4297,1,0
17023,0,0
26588,0,0
22803,1,0
8045,0,0
7895,1,0
13069,1,0
22811,0,0
16694,1,0
27087,0,0
2576,1,0
38406,1,0
18908,1,0
20632,1,0
6891,1,0
14234,1,0
39079,0,0
2887,0,0
21034,1,0
22299,0,0
1222,0,0
7160,1,0
24753,1,0
28546,0,0
26939,0,0
20409,1,0
15569,1,0
28279,1,0
9048,1,0
15453,1,0
29409,1,0
23971,1,0
29880,1,0
16184,1,0
20907,1,0
4976,1,0
24730,0,0
10990,0,0
25259,1,0
21606,0,0
19999,1,0
20493,1,0
38528,1,0
28690,0,0
28759,0,0
28698,0,0
23557,0,0
12116,0,0
21083,0,0
14949,1,0
11952,0,0
22372,0,0
28662,1,0
8542,0,0
17757,1,0
19772,1,0
25491,1,0
38644,1,0
10439,0,0
9770,1,0
27758,0,0
1348,0,0
38767,1,0
2846,1,0
26607,1,0
17098,1,0
3586,1,0
10633,0,0
16763,1,0
24302,0,0
39969,0,0
28426,1,0
25978,1,0
8555,1,0
8005,1,0
5688,1,0
22572,0,0
23381,1,0
11065,0,0
16240,1,0
15458,1,0
2288,0,0
11256,1,0
3317,0,0
39956,0,0
23810,1,0
4159,1,0
28914,1,0
14351,1,0
28873,0,0
2963,1,0
3266,0,0
26990,0,0
65,0,0
3600,1,0
15840,1,0
12214,0,0
11200,0,0
13360,1,0
17758,1,0
14726,1,0
25371,1,0
27160,0,0
26421,0,0
20564,1,0
15234,1,0
27660,1,0
13946,1,0
7294,1,0
1504,1,0
1561,0,0
17111,0,0
20882,1,0
8327,0,0
587,0,0
11004,0,0
13216,1,0
28742,0,0
24777,0,0
19759,1,0
28310,1,0
8657,1,0
20339,1,0
23682,1,0
20983,0,0
17874,1,0
23241,1,0
19049,1,0
38202,1,0
21573,0,0
21025,1,0
11656,1,0
1603,0,0
27142,1,0
29025,1,0
39554,0,0
20785,1,0
16530,1,0
18203,1,0
27210,0,0
12408,1,0
10457,0,0
9596,0,0
24062,1,0
24649,0,0
4449,1,0
14872,1,0
24903,0,0
18142,1,0
25952,0,0
1953,0,0
10537,1,0
8399,0,0
9293,1,0
5860,1,0
29777,1,0
1759,0,0
12167,0,0
13474,1,0
3127,0,0
22129,0,0
22806,0,0
784,0,0
3692,0,0
14022,1,0
4625,1,0
1169,1,0
9560,1,0
38081,1,0
35020,1,0
29179,1,0
39988,0,0
2211,1,0
15815,1,0
24832,0,0
8351,1,0
6650,0,0
13353,1,0
21631,0,0
7961,1,0
10909,0,0
11231,0,0
2815,0,0
21355,0,0
1168,1,0
8362,1,0
25277,0,0
2455,1,0
28827,0,0
6807,1,0
26127,0,0
7031,0,0
29283,1,0
26480,1,0
515,0,0
36647,1,0
9967,1,0
2307,0,0
29263,1,0
2557,1,0
18906,1,0
9520,1,0
15446,1,0
28372,0,0
11508,1,0
18346,1,0
6342,1,0
23294,1,0
8350,1,0
12867,1,0
22308,0,0
227,1,0
15222,1,0
9872,1,0
13464,1,0
24902,1,0
10459,0,0
10710,0,0
4036,1,0
3646,0,0
15336,1,0
3875,1,0
3943,1,0
7625,1,0
5450,1,0
8468,0,0
10675,0,0
23442,0,0
25834,0,0
36644,1,0
24754,1,0
11845,0,0
12618,1,0
14103,1,0
9307,1,0
28870,1,0
7791,0,0
1521,1,0
16278,1,0
11710,1,0
7863,0,0
29215,1,0
23433,0,0
11510,0,0
27912,1,0
1319,1,0
374,1,0
2034,0,0
8032,1,0
1613,0,0
4056,0,0
24142,0,0
3268,1,0
6506,0,0
18977,1,0
9078,1,0
11681,0,0
8933,0,0
1464,1,0
2224,0,0
26013,1,0
18651,1,0
13151,1,0
39418,0,0
11756,1,0
25780,0,0
26034,0,0
3991,0,0
724,1,0
6481,0,0
27629,0,0
5219,1,0
23067,0,0
23298,1,0
36871,1,0
12378,1,0
3505,1,0
35147,1,0
27248,1,0
3081,1,0
5660,1,0
1331,1,0
8085,0,0
18233,1,0
3739,1,0
15115,1,0
4568,1,0
7868,1,0
8529,1,0
20850,1,0
37788,1,0
4466,1,0
27475,1,0
6712,0,0
12895,1,0
20884,1,0
27919,0,0
9662,0,0
22758,0,0
18367,1,0
13145,1,0
12025,1,0
39730,0,0
16155,1,0
2334,1,0
11442,1,0
13443,1,0
9671,0,0
26468,0,0
26540,0,0
25840,0,0
28668,1,0
27217,1,0
20132,1,0
29260,1,0
22381,1,0
6379,1,0
9105,1,0
14675,1,0
24287,0,0
16945,0,0
9952,1,0
16333,1,0
8994,0,0
2088,0,0
26156,0,0
27767,1,0
431,1,0
4476,1,0
11525,0,0
15050,1,0
15023,1,0
12114,0,0
3829,0,0
18030,1,0
2914,0,0
17214,0,0
27764,1,0
27831,1,0
7162,1,0
36732,1,0
24483,1,0
17842,1,0
16312,1,0
23435,1,0
19420,1,0
7949,0,0
24148,0,0
2528,1,0
15526,1,0
11872,1,0
10346,1,0
2292,0,0
16869,1,0
11214,1,0
28919,1,0
2741,1,0
17391,1,0
21665,1,0
4453,1,0
35476,1,0
39788,0,0
38896,0,0
4837,1,0
16903,1,0
22844,0,0
16900,1,0
25222,0,0
10992,0,0
9986,0,0
491,0,0
9919,1,0
23626,0,0
20978,1,0
11361,0,0
28177,1,0
39832,0,0
7750,0,0
6912,1,0
22418,0,0
26355,1,0
39361,0,0
3913,1,0
4561,1,0
28305,0,0
28712,1,0
3673,1,0
17526,1,0
22719,0,0
24843,0,0
17121,0,0
2599,1,0
12113,1,0
25260,0,0
15414,1,0
19770,1,0
28847,0,0
15375,1,0
23218,1,0
26934,0,0
35663,1,0
8797,1,0
26087,1,0
7011,0,0
19733,1,0
39526,0,0
15969,1,0
10805,1,0
29079,0,0
23366,1,0
5915,1,0
23953,1,0
38351,1,0
37792,1,0
4249,1,0
27950,1,0
29988,1,0
12339,1,0
10455,0,0
2660,1,0
2394,0,0
23986,1,0
23203,1,0
22477,1,0
3778,0,0
18366,1,0
36458,1,0
21151,0,0
26769,1,0
8665,0,0
18237,1,0
7858,1,0
2984,0,0
10205,0,0
5153,1,0
13518,1,0
18291,1,0
409,1,0
1919,1,0
21708,0,0
12155,0,0
859,0,0
23454,0,0
6924,1,0
26664,1,0
3525,0,0
39523,0,0
9299,0,0
35087,1,0
9593,1,0
17728,1,0
21172,0,0
19016,1,0
9321,1,0
37597,1,0
16601,1,0
10802,1,0
927,0,0
29046,1,0
3026,1,0
25960,1,0
17826,1,0
27183,1,0
12278,1,0
25118,0,0
3502,1,0
20637,1,0
22182,0,0
37558,1,0
37341,1,0
27204,1,0
21578,1,0
19907,1,0
23482,1,0
27337,0,0
1981,0,0
27315,0,0
844,0,0
28764,0,0
24905,0,0
34014,1,0
21917,0,0
490,0,0
24760,1,0
688,1,0
12953,1,0
13228,1,0
22311,0,0
3450,0,0
19847,1,0
3971,0,0
24655,0,0
22156,1,0
1592,1,0
13176,1,0
6235,1,0
4768,0,0
35450,1,0
24670,0,0
1978,0,0
921,1,0
21130,0,0
24635,0,0
11493,0,0
25857,1,0
25550,0,0
11046,1,0
4720,1,0
21835,1,0
2130,0,0
21139,0,0
6567,1,0
24036,0,0
14141,1,0
27645,0,0
20572,1,0
2411,0,0
29049,0,0
26422,1,0
35185,1,0
35391,1,0
26516,0,0
3128,1,0
3418,1,0
9140,1,0
17133,0,0
7217,1,0
4461,1,0
38364,1,0
6208,1,0
14126,1,0
4773,0,0
26984,0,0
25541,1,0
3370,0,0
23722,0,0
16966,0,0
34838,1,0
6956,0,0
3589,0,0
883,0,0
8366,0,0
22971,1,0
5129,1,0
34239,1,0
7390,1,0
20923,1,0
6941,1,0
29520,1,0
21029,1,0
25659,1,0
25596,0,0
24950,1,0
29115,0,0
21797,0,0
25960,0,0
23831,0,0
22385,0,0
16634,1,0
23774,1,0
18875,1,0
34102,1,0
1274,0,0
8735,1,0
21074,0,0
25592,1,0
34352,1,0
3700,1,0
35616,1,0
35273,1,0
10762,0,0
11063,0,0
24367,1,0
18764,1,0
3318,1,0
35544,1,0
3096,0,0
25220,1,0
3251,0,0
18761,1,0
25716,1,0
21137,0,0
24864,1,0
23322,1,0
38744,1,0
11550,0,0
20662,1,0
29652,1,0
8324,1,0
22879,1,0
26796,1,0
21136,1,0
8379,0,0
24731,0,0
8172,1,0
38505,1,0
7914,0,0
12153,1,0
26600,0,0
1764,1,0
11587,0,0
26468,1,0
26860,1,0
8498,0,0
8888,1,0
22642,0,0
26581,1,0
25515,1,0
27516,0,0
11837,0,0
27168,1,0
15841,1,0
11226,0,0
521,0,0
26746,0,0
3777,0,0
27875,0,0
8712,1,0
1015,0,0
7343,1,0
2977,1,0
25690,1,0
21720,0,0
16835,1,0
4831,0,0
22743,1,0
23129,1,0
27312,1,0
20936,1,0
17150,1,0
25174,0,0
23493,0,0
33815,1,0
38301,1,0
8276,0,0
9953,1,0
11773,1,0
3315,1,0
14129,1,0
20908,0,0
24876,1,0
19378,1,0
37761,1,0
20669,1,0
27788,0,0
37796,1,0
906,0,0
23977,0,0
21020,1,0
3440,0,0
13899,1,0
37981,1,0
4863,1,0
24537,1,0
26086,1,0
10624,0,0
3243,1,0
33897,1,0
17019,0,0
23379,1,0
22344,1,0
12785,1,0
37639,1,0
15792,1,0
26007,0,0
37873,1,0
3276,0,0
30678,0,0
4921,1,0
27331,1,0
14935,1,0
7555,1,0
16078,1,0
1273,0,0
27162,0,0
25403,1,0
27724,1,0
14093,1,0
15160,1,0
3988,1,0
24348,1,0
4923,1,0
7327,1,0
9440,0,0
24481,0,0
27075,1,0
27850,1,0
10680,0,0
13854,1,0
26768,0,0
4838,1,0
23942,0,0
806,1,0
14637,1,0
8846,0,0
9650,1,0
25952,1,0
2136,1,0
22583,0,0
6972,0,0
26185,1,0
14604,1,0
11554,1,0
6162,1,0
12762,1,0
28819,1,0
11619,1,0
23936,1,0
1890,0,0
25999,0,0
2144,0,0
8302,0,0
13403,1,0
22338,1,0
8502,0,0
25040,1,0
37720,1,0
27612,0,0
20549,1,0
10481,0,0
21063,0,0
33812,1,0
19960,1,0
8907,1,0
13096,1,0
24748,0,0
27556,1,0
18824,1,0
5624,1,0
17286,1,0
5926,1,0
36964,1,0
