,z,cluster
67594,1,0
52167,1,0
9620,0,0
54901,1,0
24697,0,0
3133,0,0
67482,1,0
74157,1,0
43198,1,0
21815,0,0
2573,0,0
62093,1,0
73759,1,0
56146,1,0
7732,0,0
77394,1,0
25798,0,0
58678,1,0
42065,1,0
68675,1,0
28388,0,0
24115,0,0
1050,0,0
67071,1,0
68287,1,0
54378,1,0
66550,1,0
65431,1,0
2890,0,0
4229,0,0
24455,0,0
1337,0,0
61135,1,0
2480,0,0
64056,1,0
65525,1,0
57491,1,0
78754,1,0
38467,0,0
23386,0,0
11979,0,0
74928,1,0
42238,1,0
75355,1,0
59806,1,0
8605,0,0
27067,0,0
26382,0,0
44215,1,0
29964,0,0
2808,0,0
61708,1,0
25242,0,0
24114,0,0
28664,0,0
41665,1,0
69460,1,0
24313,0,0
55047,1,0
26088,0,0
182,0,0
552,0,0
56276,1,0
6032,0,0
65908,1,0
53810,1,0
64594,1,0
8632,0,0
68518,1,0
74733,1,0
928,0,0
73871,1,0
43308,1,0
41427,1,0
66768,1,0
16960,0,0
16863,0,0
43348,1,0
22714,0,0
55512,1,0
62441,1,0
64609,1,0
78307,1,0
67728,1,0
27075,0,0
2176,0,0
9240,0,0
53226,1,0
6898,0,0
75385,1,0
69755,1,0
977,0,0
39020,0,0
55473,1,0
39160,0,0
29902,0,0
69904,1,0
52135,1,0
786,0,0
39442,0,0
16899,0,0
29602,0,0
773,0,0
59032,1,0
61542,1,0
51083,1,0
21506,0,0
53066,1,0
69463,1,0
66233,1,0
6778,0,0
75185,1,0
53419,1,0
7921,0,0
26799,0,0
55379,1,0
69729,1,0
41662,1,0
56896,1,0
3537,0,0
9767,0,0
56528,1,0
24629,0,0
74472,1,0
51183,1,0
74362,1,0
2696,0,0
28336,0,0
67919,1,0
77046,1,0
27431,0,0
64058,1,0
67541,1,0
22320,0,0
21305,0,0
28132,0,0
64286,1,0
7930,0,0
1690,0,0
6725,0,0
55846,1,0
74466,1,0
11968,0,0
52364,1,0
68871,1,0
28918,0,0
64571,1,0
3588,0,0
29773,0,0
21072,0,0
43809,1,0
63112,1,0
27048,0,0
65873,1,0
9851,0,0
2044,0,0
24851,0,0
8313,0,0
77497,1,0
55077,1,0
10949,0,0
64704,1,0
54771,1,0
44651,1,0
42411,1,0
54933,1,0
69340,1,0
74952,1,0
43432,1,0
25253,0,0
11957,0,0
2142,0,0
67895,1,0
77186,1,0
2217,0,0
53128,1,0
42360,1,0
63488,1,0
74553,1,0
77907,1,0
39128,0,0
27398,0,0
24587,0,0
58456,1,0
61283,1,0
9612,0,0
664,0,0
9361,0,0
58353,1,0
1226,0,0
54856,1,0
25743,0,0
4011,0,0
23306,0,0
77582,1,0
67073,1,0
510,0,0
28549,0,0
11137,0,0
59752,1,0
65919,1,0
68976,1,0
40846,1,0
69677,1,0
60962,1,0
77758,1,0
64681,1,0
39901,0,0
24021,0,0
50942,1,0
25304,0,0
51348,1,0
77213,1,0
25624,0,0
39851,0,0
42055,1,0
719,0,0
8727,0,0
24554,0,0
69064,1,0
28752,0,0
29414,0,0
77983,1,0
27090,0,0
43911,1,0
60353,1,0
74666,1,0
8318,0,0
64497,1,0
78580,1,0
52379,1,0
28625,0,0
41497,1,0
21064,0,0
22981,0,0
68342,1,0
22888,0,0
53956,1,0
73942,1,0
3369,0,0
22102,0,0
7973,0,0
61967,1,0
25039,0,0
58431,1,0
21701,0,0
28252,0,0
59936,1,0
69137,1,0
60869,1,0
24665,0,0
3957,0,0
8812,0,0
60741,1,0
61179,1,0
7030,0,0
4545,0,0
78562,1,0
65977,1,0
40803,1,0
43003,1,0
56555,1,0
49982,1,0
41988,1,0
10392,0,0
58408,1,0
58290,1,0
42266,1,0
63213,1,0
7680,0,0
64433,1,0
74546,1,0
29592,0,0
66896,1,0
63454,1,0
4738,0,0
51757,1,0
68916,1,0
52928,1,0
27141,0,0
26940,0,0
21049,0,0
26814,0,0
24863,0,0
55671,1,0
62244,1,0
51209,1,0
24329,0,0
55212,1,0
26964,0,0
42587,1,0
68390,1,0
56237,1,0
56484,1,0
23442,0,0
8596,0,0
57265,1,0
58485,1,0
942,0,0
74418,1,0
74404,1,0
50766,1,0
78311,1,0
77562,1,0
6016,0,0
65441,1,0
54411,1,0
4576,0,0
8943,0,0
23280,0,0
144,0,0
4539,0,0
53361,1,0
51661,1,0
38496,0,0
41585,1,0
78540,1,0
58308,1,0
63500,1,0
27607,0,0
9862,0,0
51446,1,0
2671,0,0
2846,0,0
12068,0,0
56152,1,0
64787,1,0
53121,1,0
65308,1,0
21099,0,0
44023,1,0
63340,1,0
2948,0,0
57285,1,0
39659,0,0
22141,0,0
480,0,0
55140,1,0
52263,1,0
25193,0,0
23545,0,0
3501,0,0
2487,0,0
39326,0,0
69496,1,0
28792,0,0
6035,0,0
21159,0,0
23254,0,0
66987,1,0
53384,1,0
59438,1,0
68551,1,0
24361,0,0
64458,1,0
77678,1,0
61891,1,0
59339,1,0
74429,1,0
60885,1,0
27748,0,0
62182,1,0
25015,0,0
58641,1,0
25580,0,0
73745,1,0
69388,1,0
62330,1,0
60616,1,0
888,0,0
52788,1,0
68903,1,0
41608,1,0
77370,1,0
62449,1,0
22177,0,0
51363,1,0
55258,1,0
65134,1,0
22676,0,0
75304,1,0
7084,0,0
41393,1,0
51264,1,0
52188,1,0
11002,0,0
24357,0,0
29815,0,0
7164,0,0
63800,1,0
65539,1,0
54785,1,0
26185,0,0
74016,1,0
76972,1,0
11596,0,0
56212,1,0
68803,1,0
57222,1,0
7282,0,0
21645,0,0
54955,1,0
42769,1,0
62493,1,0
63573,1,0
29632,0,0
56898,1,0
9344,0,0
62589,1,0
9532,0,0
4119,0,0
27314,0,0
43140,1,0
64018,1,0
63241,1,0
53214,1,0
9422,0,0
6087,0,0
59195,1,0
56977,1,0
65745,1,0
8697,0,0
52242,1,0
42023,1,0
64664,1,0
74705,1,0
7163,0,0
42260,1,0
9747,0,0
53694,1,0
67408,1,0
56065,1,0
39276,0,0
69830,1,0
54878,1,0
11142,0,0
17081,0,0
26390,0,0
75283,1,0
63955,1,0
57434,1,0
57985,1,0
49525,1,0
68345,1,0
2432,0,0
23130,0,0
61240,1,0
24413,0,0
74891,1,0
54601,1,0
77076,1,0
69280,1,0
121,0,0
57865,1,0
61454,1,0
41736,1,0
62900,1,0
50926,1,0
58889,1,0
51175,1,0
58063,1,0
58872,1,0
51135,1,0
7974,0,0
27450,0,0
53889,1,0
67272,1,0
66330,1,0
69243,1,0
23048,0,0
58721,1,0
28683,0,0
2297,0,0
51805,1,0
39588,0,0
21676,0,0
9173,0,0
65742,1,0
8757,0,0
54264,1,0
42418,1,0
23384,0,0
10356,0,0
77210,1,0
52947,1,0
63092,1,0
54025,1,0
55805,1,0
3414,0,0
21912,0,0
75078,1,0
4564,0,0
1603,0,0
8830,0,0
21377,0,0
22038,0,0
575,0,0
55412,1,0
42665,1,0
1007,0,0
9006,0,0
42966,1,0
55303,1,0
8564,0,0
53180,1,0
52772,1,0
59516,1,0
42078,1,0
16925,0,0
58543,1,0
51354,1,0
69707,1,0
68477,1,0
4412,0,0
28232,0,0
65554,1,0
41236,1,0
56709,1,0
9816,0,0
57448,1,0
66994,1,0
61659,1,0
795,0,0
26158,0,0
53020,1,0
67284,1,0
50789,1,0
11627,0,0
66814,1,0
68133,1,0
69241,1,0
25918,0,0
54273,1,0
53462,1,0
613,0,0
52679,1,0
63254,1,0
57014,1,0
64912,1,0
68634,1,0
43386,1,0
23495,0,0
68941,1,0
6574,0,0
4142,0,0
73865,1,0
55478,1,0
52717,1,0
12077,0,0
3515,0,0
24506,0,0
28615,0,0
54236,1,0
66284,1,0
28056,0,0
74223,1,0
10872,0,0
58809,1,0
66509,1,0
59881,1,0
52301,1,0
56138,1,0
41147,1,0
64856,1,0
24874,0,0
53315,1,0
27444,0,0
65236,1,0
68925,1,0
62068,1,0
21674,0,0
29860,0,0
6551,0,0
77066,1,0
66293,1,0
54902,1,0
54396,1,0
54543,1,0
67584,1,0
24186,0,0
41976,1,0
65281,1,0
67672,1,0
69962,1,0
3800,0,0
65456,1,0
55518,1,0
63542,1,0
4422,0,0
23268,0,0
51327,1,0
23064,0,0
2087,0,0
4842,0,0
8489,0,0
69978,1,0
6679,0,0
29603,0,0
12074,0,0
67669,1,0
27882,0,0
3130,0,0
2924,0,0
22643,0,0
67141,1,0
68887,1,0
3729,0,0
56667,1,0
28926,0,0
61639,1,0
56051,1,0
40733,1,0
77377,1,0
474,0,0
8388,0,0
66510,1,0
44115,1,0
75128,1,0
52366,1,0
27335,0,0
689,0,0
67003,1,0
54876,1,0
51837,1,0
62171,1,0
76936,1,0
63367,1,0
25410,0,0
65837,1,0
69958,1,0
56141,1,0
2191,0,0
22199,0,0
27968,0,0
56113,1,0
27807,0,0
62572,1,0
58194,1,0
21622,0,0
53700,1,0
1596,0,0
59801,1,0
49447,1,0
3941,0,0
44725,1,0
60895,1,0
50824,1,0
43417,1,0
64385,1,0
61029,1,0
51352,1,0
67901,1,0
25539,0,0
62460,1,0
43275,1,0
25361,0,0
43383,1,0
5963,0,0
10559,0,0
23583,0,0
56948,1,0
55425,1,0
970,0,0
78145,1,0
56679,1,0
44216,1,0
56343,1,0
67342,1,0
27226,0,0
4025,0,0
27519,0,0
42990,1,0
2866,0,0
78676,1,0
52018,1,0
68461,1,0
50956,1,0
11730,0,0
64936,1,0
73921,1,0
25400,0,0
2670,0,0
62924,1,0
49926,1,0
61025,1,0
62162,1,0
28799,0,0
23186,0,0
7682,0,0
42745,1,0
53947,1,0
56260,1,0
39250,0,0
53485,1,0
61018,1,0
10989,0,0
39324,0,0
69016,1,0
53184,1,0
41919,1,0
23827,0,0
52859,1,0
68289,1,0
9390,0,0
28461,0,0
39749,0,0
74095,1,0
78259,1,0
50616,1,0
52863,1,0
61922,1,0
20917,0,0
12184,0,0
8423,0,0
24618,0,0
77200,1,0
25230,0,0
2238,0,0
56823,1,0
6088,0,0
7843,0,0
9809,0,0
964,0,0
20825,0,0
60954,1,0
63197,1,0
62651,1,0
7922,0,0
52767,1,0
69634,1,0
22825,0,0
56727,1,0
22139,0,0
66375,1,0
21365,0,0
7015,0,0
8303,0,0
55367,1,0
52549,1,0
62803,1,0
61057,1,0
27747,0,0
69195,1,0
52347,1,0
40711,1,0
42371,1,0
51876,1,0
39534,0,0
57358,1,0
53532,1,0
3191,0,0
58842,1,0
43750,1,0
58487,1,0
42741,1,0
43780,1,0
68495,1,0
8792,0,0
52469,1,0
7948,0,0
52077,1,0
5546,0,0
2018,0,0
23736,0,0
21842,0,0
59421,1,0
49222,1,0
202,0,0
74432,1,0
59979,1,0
69897,1,0
66528,1,0
23340,0,0
24458,0,0
40845,1,0
211,0,0
1881,0,0
22997,0,0
1928,0,0
74119,1,0
28952,0,0
61880,1,0
68253,1,0
41396,1,0
20832,0,0
20400,0,0
4887,0,0
78059,1,0
62849,1,0
74022,1,0
8687,0,0
43846,1,0
29036,0,0
49866,1,0
56581,1,0
66621,1,0
77806,1,0
77844,1,0
5016,0,0
7852,0,0
77910,1,0
4953,0,0
77902,1,0
27765,0,0
6464,0,0
61221,1,0
76138,1,0
23527,0,0
11331,0,0
840,0,0
3652,0,0
8760,0,0
24109,0,0
62184,1,0
11581,0,0
53998,1,0
56579,1,0
25177,0,0
54684,1,0
77538,1,0
55565,1,0
65454,1,0
9901,0,0
42890,1,0
418,0,0
58990,1,0
52445,1,0
42629,1,0
53322,1,0
50990,1,0
22402,0,0
2764,0,0
23239,0,0
11055,0,0
27317,0,0
42994,1,0
25559,0,0
59630,1,0
113,0,0
8084,0,0
60757,1,0
57624,1,0
42107,1,0
22473,0,0
3398,0,0
28884,0,0
21432,0,0
54450,1,0
50509,1,0
22512,0,0
56354,1,0
9210,0,0
66082,1,0
65179,1,0
25521,0,0
56666,1,0
9232,0,0
40367,1,0
61584,1,0
353,0,0
17267,0,0
21854,0,0
52168,1,0
4186,0,0
50802,1,0
68346,1,0
23398,0,0
57937,1,0
75354,1,0
61919,1,0
11035,0,0
42849,1,0
7112,0,0
57742,1,0
67241,1,0
63796,1,0
4453,0,0
9787,0,0
69300,1,0
43952,1,0
40851,1,0
22946,0,0
66533,1,0
59113,1,0
68425,1,0
21886,0,0
26984,0,0
23853,0,0
3622,0,0
69446,1,0
56429,1,0
28326,0,0
63287,1,0
42908,1,0
43087,1,0
10650,0,0
59403,1,0
74594,1,0
477,0,0
55383,1,0
4017,0,0
51332,1,0
43587,1,0
26499,0,0
42565,1,0
52368,1,0
6624,0,0
66875,1,0
67893,1,0
55928,1,0
46027,1,0
52756,1,0
51794,1,0
74579,1,0
5971,0,0
61129,1,0
25654,0,0
41882,1,0
51677,1,0
8108,0,0
42541,1,0
2627,0,0
63259,1,0
10618,0,0
58372,1,0
27716,0,0
52699,1,0
77823,1,0
78740,1,0
65384,1,0
61692,1,0
8740,0,0
9781,0,0
27162,0,0
7004,0,0
39440,0,0
57726,1,0
56203,1,0
26064,0,0
39564,0,0
69081,1,0
42970,1,0
